Site Name,Human Use,Count Height,Egg Count Index,Egg Count,Egg Count Index,Caterpillar Count,,Site Name,Human Use,EggsGround,EggsMidTree,EggsUpperTree,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,2.5,low,2.5,medium,,,,,,,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,7.5,medium,7.5,high,,,,,,,,,,
H07,High,high,7.5,medium,7.5,low,,,,,,,,,,
H07,High,high,7.5,medium,7.5,medium,,,,,,,,,,
H07,High,high,7.5,medium,7.5,low,,,,,,,,,,
H07,High,high,7.5,medium,7.5,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,none,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,,no entry,,low,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,medium,,,,,,,,,,
H07,High,high,0,none,0,high,,,,,,,,,,
H07,High,high,0,none,0,high,,,,,,,,,,
H07,High,high,0,none,0,medium,,,,,,,,,,
H07,High,high,0,none,0,none,,,,,,,,,,
H07,High,high,0,none,0,medium,,,,,,,,,,
H07,High,high,0,none,0,low,,,,,,,,,,
H07,High,low,,",",,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,low,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,12.5,high,12.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,low,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,2.5,low,2.5,low,,,,,,,,,,
H07,High,low,2.5,low,2.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,none,,,,,,,,,,
H07,High,low,7.5,medium,7.5,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,,no entry,,none,,,,,,,,,,
H07,High,low,,no entry,,low,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,medium,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,low,0,none,0,none,,,,,,,,,,
H07,High,medium,12.5,high,12.5,low,,,,,,,,,,
H07,High,medium,12.5,high,12.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,medium,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,high,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,none,,,,,,,,,,
H07,High,medium,2.5,low,2.5,low,,,,,,,,,,
H07,High,medium,2.5,low,2.5,high,,,,,,,,,,
H07,High,medium,7.5,medium,7.5,none,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,high,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,low,,,,,,,,,,
H07,High,medium,,no entry,,none,,,,,,,,,,
H07,High,medium,,no entry,,medium,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,none,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,none,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,none,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,medium,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,none,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,high,,,,,,,,,,
H07,High,medium,0,none,0,none,,,,,,,,,,
H07,High,medium,0,none,0,low,,,,,,,,,,
H08,High,high,12.5,high,12.5,low,,,,,,,,,,
H08,High,high,12.5,high,12.5,none,,,,,,,,,,
H08,High,high,2.5,low,2.5,none,,,,,,,,,,
H08,High,high,7.5,medium,7.5,low,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,low,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,,no entry,,none,,,,,,,,,,
H08,High,high,0,none,0,high,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,high,0,none,0,none,,,,,,,,,,
H08,High,low,12.5,high,12.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,low,,,,,,,,,,
H08,High,low,2.5,low,2.5,low,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,2.5,low,2.5,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,low,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,none,,,,,,,,,,
H08,High,low,,no entry,,low,,,,,,,,,,
H08,High,low,,no entry,,low,,,,,,,,,,
H08,High,low,0,none,0,none,,,,,,,,,,
H08,High,low,0,none,0,none,,,,,,,,,,
H08,High,medium,12.5,high,12.5,low,,,,,,,,,,
H08,High,medium,12.5,high,12.5,low,,,,,,,,,,
H08,High,medium,2.5,low,2.5,none,,,,,,,,,,
H08,High,medium,2.5,low,2.5,none,,,,,,,,,,
H08,High,medium,2.5,low,2.5,low,,,,,,,,,,
H08,High,medium,2.5,low,2.5,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,low,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,,no entry,,none,,,,,,,,,,
H08,High,medium,0,none,0,none,,,,,,,,,,
H08,High,medium,0,none,0,none,,,,,,,,,,
H08,High,medium,0,none,0,none,,,,,,,,,,
H08,High,medium,0,none,0,none,,,,,,,,,,
H08,High,medium,0,none,0,none,,,,,,,,,,
H09,High,high,12.5,high,12.5,none,,,,,,,,,,
H09,High,high,12.5,high,12.5,none,,,,,,,,,,
H09,High,high,12.5,high,12.5,none,,,,,,,,,,
H09,High,high,7.5,medium,7.5,none,,,,,,,,,,
H09,High,high,7.5,medium,7.5,none,,,,,,,,,,
H09,High,high,7.5,medium,7.5,none,,,,,,,,,,
H09,High,high,7.5,medium,7.5,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,low,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,none,,,,,,,,,,
H09,High,high,,no entry,,low,,,,,,,,,,
H09,High,high,0,none,0,none,,,,,,,,,,
H09,High,high,0,none,0,none,,,,,,,,,,
H09,High,high,0,none,0,none,,,,,,,,,,
H09,High,low,12.5,high,12.5,none,,,,,,,,,,
H09,High,low,2.5,low,2.5,none,,,,,,,,,,
H09,High,low,2.5,low,2.5,none,,,,,,,,,,
H09,High,low,2.5,low,2.5,none,,,,,,,,,,
H09,High,low,2.5,low,2.5,none,,,,,,,,,,
H09,High,low,2.5,low,2.5,low,,,,,,,,,,
H09,High,low,7.5,medium,7.5,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,,no entry,,none,,,,,,,,,,
H09,High,low,0,none,0,none,,,,,,,,,,
H09,High,low,0,none,0,none,,,,,,,,,,
H09,High,low,0,none,0,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,2.5,low,2.5,none,,,,,,,,,,
H09,High,medium,7.5,medium,7.5,none,,,,,,,,,,
H09,High,medium,,no entry,,low,,,,,,,,,,
H09,High,medium,,no entry,,low,,,,,,,,,,
H09,High,medium,,no entry,,none,,,,,,,,,,
H09,High,medium,,no entry,,none,,,,,,,,,,
H09,High,medium,,no entry,,none,,,,,,,,,,
H09,High,medium,,no entry,,none,,,,,,,,,,
H09,High,medium,,no entry,,none,,,,,,,,,,
H09,High,medium,,no entry,,low,,,,,,,,,,
H09,High,medium,,no entry,,low,,,,,,,,,,
H09,High,medium,,no entry,,low,,,,,,,,,,
H09,High,medium,0,none,0,none,,,,,,,,,,
H09,High,medium,0,none,0,none,,,,,,,,,,
